
12582912	0.08881	0.08201	0.08288	0.07977	0.08106	0.11454	0.10237	0.10340	0.10187	0.10584	0.10436	
25165824	0.08799	0.09056	0.08742	0.08950	0.08658	0.08884	0.13027	0.12860	0.12968	0.13147	0.13109	
50331648	0.10434	0.10223	0.10510	0.10231	0.10248	0.10252	0.10407	0.18222	0.18340	0.18936	0.18623	
100663296	0.13366	0.13369	0.13264	0.13457	0.13403	0.13244	0.13256	0.13307	0.29059	0.29959	0.29674	
