#image_width	total_problem_size	#threads	time...
600	21.788592	
1000	39.756436	
1800	62.883118	
3400	1.843103	
6600	49.095665	
13000	12.202166	
25800	25.135583	
51400	43.738363	
102600	100.782976	
205000	95.097984	
409800	115.254415	
819400	154.193495	
1638600	142.235593	
3277000	173.465259	
6553800	176.256211	
13107400	177.286759	
26214600	177.052447	
52429000	177.387696	
104857800	-113.339208	
209715400	32.177941	
419430600	32.460107	
